num_spheres,width,height,run,time_ms,runtime
500,640,360,0,106.053,gpu_partition_layered
500,640,360,1,84.1731,gpu_partition_layered
500,640,360,2,80.1107,gpu_partition_layered
500,640,360,3,80.0195,gpu_partition_layered
500,640,360,4,80.1233,gpu_partition_layered
500,640,360,5,80.6459,gpu_partition_layered
500,640,360,6,81.7203,gpu_partition_layered
500,640,360,7,80.1635,gpu_partition_layered
500,640,360,8,80.804,gpu_partition_layered
500,640,360,9,81.8239,gpu_partition_layered
500,1280,720,0,317.523,gpu_partition_layered
500,1280,720,1,311.611,gpu_partition_layered
500,1280,720,2,322.304,gpu_partition_layered
500,1280,720,3,340.655,gpu_partition_layered
500,1280,720,4,353.661,gpu_partition_layered
500,1280,720,5,344.21,gpu_partition_layered
500,1280,720,6,334.213,gpu_partition_layered
500,1280,720,7,328.478,gpu_partition_layered
500,1280,720,8,329.599,gpu_partition_layered
500,1280,720,9,349.705,gpu_partition_layered
500,1920,1080,0,779.06,gpu_partition_layered
500,1920,1080,1,789.556,gpu_partition_layered
500,1920,1080,2,782.158,gpu_partition_layered
500,1920,1080,3,774.422,gpu_partition_layered
500,1920,1080,4,762.737,gpu_partition_layered
500,1920,1080,5,751.439,gpu_partition_layered
500,1920,1080,6,764.716,gpu_partition_layered
500,1920,1080,7,765.333,gpu_partition_layered
500,1920,1080,8,752.906,gpu_partition_layered
500,1920,1080,9,765.592,gpu_partition_layered
1,320,180,0,1.11088,gpu_partition_buffer
1,320,180,1,0.592475,gpu_partition_buffer
1,320,180,2,0.594555,gpu_partition_buffer
1,320,180,3,0.551435,gpu_partition_buffer
1,320,180,4,0.605635,gpu_partition_buffer
1,320,180,5,0.576335,gpu_partition_buffer
1,320,180,6,0.557815,gpu_partition_buffer
1,320,180,7,0.571944,gpu_partition_buffer
1,320,180,8,0.550615,gpu_partition_buffer
1,320,180,9,0.592205,gpu_partition_buffer
1,640,360,0,0.898238,gpu_partition_buffer
1,640,360,1,0.902708,gpu_partition_buffer
1,640,360,2,0.914248,gpu_partition_buffer
1,640,360,3,0.935889,gpu_partition_buffer
1,640,360,4,0.964578,gpu_partition_buffer
1,640,360,5,0.923528,gpu_partition_buffer
1,640,360,6,0.879088,gpu_partition_buffer
1,640,360,7,0.951618,gpu_partition_buffer
1,640,360,8,0.932298,gpu_partition_buffer
1,640,360,9,0.931218,gpu_partition_buffer
1,1280,720,0,2.16985,gpu_partition_buffer
1,1280,720,1,2.10444,gpu_partition_buffer
1,1280,720,2,2.11108,gpu_partition_buffer
1,1280,720,3,2.97294,gpu_partition_buffer
1,1280,720,4,2.06687,gpu_partition_buffer
1,1280,720,5,2.09598,gpu_partition_buffer
1,1280,720,6,2.11753,gpu_partition_buffer
1,1280,720,7,2.03732,gpu_partition_buffer
1,1280,720,8,2.12191,gpu_partition_buffer
1,1280,720,9,2.11548,gpu_partition_buffer
1,1920,1080,0,4.32241,gpu_partition_buffer
1,1920,1080,1,4.00084,gpu_partition_buffer
1,1920,1080,2,4.01363,gpu_partition_buffer
1,1920,1080,3,4.01727,gpu_partition_buffer
1,1920,1080,4,4.05,gpu_partition_buffer
1,1920,1080,5,4.00186,gpu_partition_buffer
1,1920,1080,6,4.01084,gpu_partition_buffer
1,1920,1080,7,4.02949,gpu_partition_buffer
1,1920,1080,8,4.04127,gpu_partition_buffer
1,1920,1080,9,4.03078,gpu_partition_buffer
5,320,180,0,1.27604,gpu_partition_buffer
5,320,180,1,1.50209,gpu_partition_buffer
5,320,180,2,1.23262,gpu_partition_buffer
5,320,180,3,1.3319,gpu_partition_buffer
5,320,180,4,1.24728,gpu_partition_buffer
5,320,180,5,1.29271,gpu_partition_buffer
5,320,180,6,1.2384,gpu_partition_buffer
5,320,180,7,1.31048,gpu_partition_buffer
5,320,180,8,1.3065,gpu_partition_buffer
5,320,180,9,1.30553,gpu_partition_buffer
5,640,360,0,1.8678,gpu_partition_buffer
5,640,360,1,1.89708,gpu_partition_buffer
5,640,360,2,2.10745,gpu_partition_buffer
5,640,360,3,2.16943,gpu_partition_buffer
5,640,360,4,2.03238,gpu_partition_buffer
5,640,360,5,1.91203,gpu_partition_buffer
5,640,360,6,2.24098,gpu_partition_buffer
5,640,360,7,2.10124,gpu_partition_buffer
5,640,360,8,1.89995,gpu_partition_buffer
5,640,360,9,1.93806,gpu_partition_buffer
5,1280,720,0,3.88968,gpu_partition_buffer
5,1280,720,1,4.1798,gpu_partition_buffer
5,1280,720,2,3.89827,gpu_partition_buffer
5,1280,720,3,3.89284,gpu_partition_buffer
5,1280,720,4,3.93161,gpu_partition_buffer
5,1280,720,5,5.64193,gpu_partition_buffer
5,1280,720,6,4.1127,gpu_partition_buffer
5,1280,720,7,3.8584,gpu_partition_buffer
5,1280,720,8,4.0107,gpu_partition_buffer
5,1280,720,9,3.93338,gpu_partition_buffer
5,1920,1080,0,7.43085,gpu_partition_buffer
5,1920,1080,1,7.45042,gpu_partition_buffer
5,1920,1080,2,7.43965,gpu_partition_buffer
5,1920,1080,3,7.42826,gpu_partition_buffer
5,1920,1080,4,7.49041,gpu_partition_buffer
5,1920,1080,5,7.38625,gpu_partition_buffer
5,1920,1080,6,7.40901,gpu_partition_buffer
5,1920,1080,7,7.38773,gpu_partition_buffer
5,1920,1080,8,7.35654,gpu_partition_buffer
5,1920,1080,9,7.44264,gpu_partition_buffer
10,320,180,0,2.91793,gpu_partition_buffer
10,320,180,1,2.54398,gpu_partition_buffer
10,320,180,2,2.99898,gpu_partition_buffer
10,320,180,3,2.84152,gpu_partition_buffer
10,320,180,4,2.45451,gpu_partition_buffer
10,320,180,5,2.75258,gpu_partition_buffer
10,320,180,6,2.52761,gpu_partition_buffer
10,320,180,7,2.40171,gpu_partition_buffer
10,320,180,8,2.862,gpu_partition_buffer
10,320,180,9,2.36698,gpu_partition_buffer
10,640,360,0,4.1189,gpu_partition_buffer
10,640,360,1,4.33169,gpu_partition_buffer
10,640,360,2,3.70675,gpu_partition_buffer
10,640,360,3,3.83381,gpu_partition_buffer
10,640,360,4,3.82323,gpu_partition_buffer
10,640,360,5,3.94424,gpu_partition_buffer
10,640,360,6,4.65742,gpu_partition_buffer
10,640,360,7,4.08652,gpu_partition_buffer
10,640,360,8,4.29487,gpu_partition_buffer
10,640,360,9,4.21322,gpu_partition_buffer
10,1280,720,0,9.10597,gpu_partition_buffer
10,1280,720,1,9.11173,gpu_partition_buffer
10,1280,720,2,9.09383,gpu_partition_buffer
10,1280,720,3,8.93225,gpu_partition_buffer
10,1280,720,4,8.88884,gpu_partition_buffer
10,1280,720,5,8.78163,gpu_partition_buffer
10,1280,720,6,9.15267,gpu_partition_buffer
10,1280,720,7,9.32292,gpu_partition_buffer
10,1280,720,8,9.49727,gpu_partition_buffer
10,1280,720,9,9.12946,gpu_partition_buffer
10,1920,1080,0,16.9287,gpu_partition_buffer
10,1920,1080,1,16.899,gpu_partition_buffer
10,1920,1080,2,16.912,gpu_partition_buffer
10,1920,1080,3,16.9475,gpu_partition_buffer
10,1920,1080,4,16.8679,gpu_partition_buffer
10,1920,1080,5,16.9167,gpu_partition_buffer
10,1920,1080,6,16.8155,gpu_partition_buffer
10,1920,1080,7,16.8753,gpu_partition_buffer
10,1920,1080,8,16.8235,gpu_partition_buffer
10,1920,1080,9,16.9958,gpu_partition_buffer
25,320,180,0,5.69176,gpu_partition_buffer
25,320,180,1,5.64733,gpu_partition_buffer
25,320,180,2,5.86214,gpu_partition_buffer
25,320,180,3,6.12114,gpu_partition_buffer
25,320,180,4,6.06116,gpu_partition_buffer
25,320,180,5,5.86326,gpu_partition_buffer
25,320,180,6,5.65244,gpu_partition_buffer
25,320,180,7,5.79245,gpu_partition_buffer
25,320,180,8,6.05794,gpu_partition_buffer
25,320,180,9,6.15717,gpu_partition_buffer
25,640,360,0,11.5123,gpu_partition_buffer
25,640,360,1,11.7942,gpu_partition_buffer
25,640,360,2,11.6848,gpu_partition_buffer
25,640,360,3,11.2653,gpu_partition_buffer
25,640,360,4,11.4472,gpu_partition_buffer
25,640,360,5,11.2311,gpu_partition_buffer
25,640,360,6,11.2648,gpu_partition_buffer
25,640,360,7,11.1067,gpu_partition_buffer
25,640,360,8,12.1102,gpu_partition_buffer
25,640,360,9,10.996,gpu_partition_buffer
25,1280,720,0,27.0415,gpu_partition_buffer
25,1280,720,1,26.941,gpu_partition_buffer
25,1280,720,2,26.6465,gpu_partition_buffer
25,1280,720,3,26.7845,gpu_partition_buffer
25,1280,720,4,26.7861,gpu_partition_buffer
25,1280,720,5,26.5867,gpu_partition_buffer
25,1280,720,6,27.2538,gpu_partition_buffer
25,1280,720,7,27.1489,gpu_partition_buffer
25,1280,720,8,26.8473,gpu_partition_buffer
25,1280,720,9,26.9502,gpu_partition_buffer
25,1920,1080,0,49.1199,gpu_partition_buffer
25,1920,1080,1,49.2896,gpu_partition_buffer
25,1920,1080,2,49.1588,gpu_partition_buffer
25,1920,1080,3,49.1529,gpu_partition_buffer
25,1920,1080,4,49.0965,gpu_partition_buffer
25,1920,1080,5,49.2459,gpu_partition_buffer
25,1920,1080,6,49.087,gpu_partition_buffer
25,1920,1080,7,49.0145,gpu_partition_buffer
25,1920,1080,8,49.0061,gpu_partition_buffer
25,1920,1080,9,48.9383,gpu_partition_buffer
50,320,180,0,10.6009,gpu_partition_buffer
50,320,180,1,9.2662,gpu_partition_buffer
50,320,180,2,9.62139,gpu_partition_buffer
50,320,180,3,10.3711,gpu_partition_buffer
50,320,180,4,10.3761,gpu_partition_buffer
50,320,180,5,10.1367,gpu_partition_buffer
50,320,180,6,9.98182,gpu_partition_buffer
50,320,180,7,11.072,gpu_partition_buffer
50,320,180,8,10.5136,gpu_partition_buffer
50,320,180,9,10.3911,gpu_partition_buffer
50,640,360,0,22.1283,gpu_partition_buffer
50,640,360,1,22.1811,gpu_partition_buffer
50,640,360,2,22.4332,gpu_partition_buffer
50,640,360,3,21.0877,gpu_partition_buffer
50,640,360,4,21.0822,gpu_partition_buffer
50,640,360,5,22.0045,gpu_partition_buffer
50,640,360,6,21.8158,gpu_partition_buffer
50,640,360,7,21.0995,gpu_partition_buffer
50,640,360,8,24.7453,gpu_partition_buffer
50,640,360,9,21.5456,gpu_partition_buffer
50,1280,720,0,50.1778,gpu_partition_buffer
50,1280,720,1,49.6906,gpu_partition_buffer
50,1280,720,2,50.5275,gpu_partition_buffer
50,1280,720,3,50.4634,gpu_partition_buffer
50,1280,720,4,51.1644,gpu_partition_buffer
50,1280,720,5,50.3178,gpu_partition_buffer
50,1280,720,6,50.6634,gpu_partition_buffer
50,1280,720,7,49.3814,gpu_partition_buffer
50,1280,720,8,49.944,gpu_partition_buffer
50,1280,720,9,50.9056,gpu_partition_buffer
50,1920,1080,0,87.9364,gpu_partition_buffer
50,1920,1080,1,79.6865,gpu_partition_buffer
50,1920,1080,2,80.7804,gpu_partition_buffer
50,1920,1080,3,79.8693,gpu_partition_buffer
50,1920,1080,4,80.9837,gpu_partition_buffer
50,1920,1080,5,82.2064,gpu_partition_buffer
50,1920,1080,6,87.7834,gpu_partition_buffer
50,1920,1080,7,79.9371,gpu_partition_buffer
50,1920,1080,8,80.2498,gpu_partition_buffer
50,1920,1080,9,80.6533,gpu_partition_buffer
100,320,180,0,14.0252,gpu_partition_buffer
100,320,180,1,17.0018,gpu_partition_buffer
100,320,180,2,14.7509,gpu_partition_buffer
100,320,180,3,14.3457,gpu_partition_buffer
100,320,180,4,18.7405,gpu_partition_buffer
100,320,180,5,16.9762,gpu_partition_buffer
100,320,180,6,17.3523,gpu_partition_buffer
100,320,180,7,15.8364,gpu_partition_buffer
100,320,180,8,16.6413,gpu_partition_buffer
100,320,180,9,18.6374,gpu_partition_buffer
100,640,360,0,34.1209,gpu_partition_buffer
100,640,360,1,34.3025,gpu_partition_buffer
100,640,360,2,36.7358,gpu_partition_buffer
100,640,360,3,32.8913,gpu_partition_buffer
100,640,360,4,33.4845,gpu_partition_buffer
100,640,360,5,33.7709,gpu_partition_buffer
100,640,360,6,33.0694,gpu_partition_buffer
100,640,360,7,34.0305,gpu_partition_buffer
100,640,360,8,33.7519,gpu_partition_buffer
100,640,360,9,36.1672,gpu_partition_buffer
100,1280,720,0,80.1501,gpu_partition_buffer
100,1280,720,1,79.7693,gpu_partition_buffer
100,1280,720,2,77.2328,gpu_partition_buffer
100,1280,720,3,77.1256,gpu_partition_buffer
100,1280,720,4,77.0351,gpu_partition_buffer
100,1280,720,5,77.2185,gpu_partition_buffer
100,1280,720,6,78.6774,gpu_partition_buffer
100,1280,720,7,77.5499,gpu_partition_buffer
100,1280,720,8,77.3941,gpu_partition_buffer
100,1280,720,9,77.2234,gpu_partition_buffer
100,1920,1080,0,133.337,gpu_partition_buffer
100,1920,1080,1,100.26,gpu_partition_buffer
100,1920,1080,2,100.444,gpu_partition_buffer
100,1920,1080,3,100.459,gpu_partition_buffer
100,1920,1080,4,100.729,gpu_partition_buffer
100,1920,1080,5,100.32,gpu_partition_buffer
100,1920,1080,6,99.8589,gpu_partition_buffer
100,1920,1080,7,100.9,gpu_partition_buffer
100,1920,1080,8,101.127,gpu_partition_buffer
100,1920,1080,9,100.372,gpu_partition_buffer
200,320,180,0,24.9106,gpu_partition_buffer
200,320,180,1,25.2325,gpu_partition_buffer
200,320,180,2,24.5027,gpu_partition_buffer
200,320,180,3,25.0437,gpu_partition_buffer
200,320,180,4,25.485,gpu_partition_buffer
200,320,180,5,34.4352,gpu_partition_buffer
200,320,180,6,35.0241,gpu_partition_buffer
200,320,180,7,35.5484,gpu_partition_buffer
200,320,180,8,34.2634,gpu_partition_buffer
200,320,180,9,35.0945,gpu_partition_buffer
200,640,360,0,90.8317,gpu_partition_buffer
200,640,360,1,68.3898,gpu_partition_buffer
200,640,360,2,67.3999,gpu_partition_buffer
200,640,360,3,70.3633,gpu_partition_buffer
200,640,360,4,75.5266,gpu_partition_buffer
200,640,360,5,71.9593,gpu_partition_buffer
200,640,360,6,68.6334,gpu_partition_buffer
200,640,360,7,69.9346,gpu_partition_buffer
200,640,360,8,76.3911,gpu_partition_buffer
200,640,360,9,76.9632,gpu_partition_buffer
200,1280,720,0,199.719,gpu_partition_buffer
200,1280,720,1,169.283,gpu_partition_buffer
200,1280,720,2,169.475,gpu_partition_buffer
200,1280,720,3,167.575,gpu_partition_buffer
200,1280,720,4,172.527,gpu_partition_buffer
200,1280,720,5,170.504,gpu_partition_buffer
200,1280,720,6,165.745,gpu_partition_buffer
200,1280,720,7,168.742,gpu_partition_buffer
200,1280,720,8,168.432,gpu_partition_buffer
200,1280,720,9,173.884,gpu_partition_buffer
200,1920,1080,0,307.784,gpu_partition_buffer
200,1920,1080,1,308.339,gpu_partition_buffer
200,1920,1080,2,308.954,gpu_partition_buffer
200,1920,1080,3,319.766,gpu_partition_buffer
200,1920,1080,4,318.135,gpu_partition_buffer
200,1920,1080,5,310.985,gpu_partition_buffer
200,1920,1080,6,309.591,gpu_partition_buffer
200,1920,1080,7,307.614,gpu_partition_buffer
200,1920,1080,8,314.456,gpu_partition_buffer
200,1920,1080,9,319.415,gpu_partition_buffer
500,320,180,0,62.4754,gpu_partition_buffer
500,320,180,1,65.5671,gpu_partition_buffer
500,320,180,2,65.2088,gpu_partition_buffer
500,320,180,3,61.3345,gpu_partition_buffer
500,320,180,4,66.5939,gpu_partition_buffer
500,320,180,5,66.8268,gpu_partition_buffer
500,320,180,6,71.4377,gpu_partition_buffer
500,320,180,7,69.065,gpu_partition_buffer
500,320,180,8,76.075,gpu_partition_buffer
500,320,180,9,70.6702,gpu_partition_buffer
500,640,360,0,169.883,gpu_partition_buffer
500,640,360,1,152.175,gpu_partition_buffer
500,640,360,2,149.773,gpu_partition_buffer
500,640,360,3,150.333,gpu_partition_buffer
500,640,360,4,151.008,gpu_partition_buffer
500,640,360,5,148.623,gpu_partition_buffer
500,640,360,6,147.905,gpu_partition_buffer
500,640,360,7,147.514,gpu_partition_buffer
500,640,360,8,151.063,gpu_partition_buffer
500,640,360,9,145.811,gpu_partition_buffer
500,1280,720,0,385.843,gpu_partition_buffer
500,1280,720,1,392.423,gpu_partition_buffer
500,1280,720,2,393.692,gpu_partition_buffer
500,1280,720,3,400.244,gpu_partition_buffer
500,1280,720,4,401.17,gpu_partition_buffer
500,1280,720,5,400.706,gpu_partition_buffer
500,1280,720,6,400.486,gpu_partition_buffer
500,1280,720,7,399.948,gpu_partition_buffer
500,1280,720,8,397.67,gpu_partition_buffer
500,1280,720,9,403.098,gpu_partition_buffer
500,1920,1080,0,756.234,gpu_partition_buffer
500,1920,1080,1,776.83,gpu_partition_buffer
500,1920,1080,2,761.142,gpu_partition_buffer
500,1920,1080,3,783.059,gpu_partition_buffer
500,1920,1080,4,783.817,gpu_partition_buffer
500,1920,1080,5,765.835,gpu_partition_buffer
500,1920,1080,6,773.866,gpu_partition_buffer
500,1920,1080,7,782.693,gpu_partition_buffer
500,1920,1080,8,758.695,gpu_partition_buffer
500,1920,1080,9,766.49,gpu_partition_buffer
1,320,180,0,2.00525,gpu_partition_buffer_layered
1,320,180,1,2.00408,gpu_partition_buffer_layered
1,320,180,2,2.01091,gpu_partition_buffer_layered
1,320,180,3,1.96515,gpu_partition_buffer_layered
1,320,180,4,1.97554,gpu_partition_buffer_layered
1,320,180,5,1.9814,gpu_partition_buffer_layered
1,320,180,6,1.96768,gpu_partition_buffer_layered
1,320,180,7,1.97756,gpu_partition_buffer_layered
1,320,180,8,1.973,gpu_partition_buffer_layered
1,320,180,9,1.96901,gpu_partition_buffer_layered
1,640,360,0,7.0393,gpu_partition_buffer_layered
1,640,360,1,8.89727,gpu_partition_buffer_layered
1,640,360,2,8.89576,gpu_partition_buffer_layered
1,640,360,3,8.90524,gpu_partition_buffer_layered
1,640,360,4,8.89465,gpu_partition_buffer_layered
1,640,360,5,8.89624,gpu_partition_buffer_layered
1,640,360,6,8.90523,gpu_partition_buffer_layered
1,640,360,7,8.90997,gpu_partition_buffer_layered
1,640,360,8,8.89221,gpu_partition_buffer_layered
1,640,360,9,8.89484,gpu_partition_buffer_layered
1,1280,720,0,34.5389,gpu_partition_buffer_layered
1,1280,720,1,34.1693,gpu_partition_buffer_layered
1,1280,720,2,27.2171,gpu_partition_buffer_layered
1,1280,720,3,27.0406,gpu_partition_buffer_layered
1,1280,720,4,27.1647,gpu_partition_buffer_layered
1,1280,720,5,27.1361,gpu_partition_buffer_layered
1,1280,720,6,27.1501,gpu_partition_buffer_layered
1,1280,720,7,27.1798,gpu_partition_buffer_layered
1,1280,720,8,27.1286,gpu_partition_buffer_layered
1,1280,720,9,27.1251,gpu_partition_buffer_layered
1,1920,1080,0,60.9626,gpu_partition_buffer_layered
1,1920,1080,1,60.54,gpu_partition_buffer_layered
1,1920,1080,2,60.5894,gpu_partition_buffer_layered
1,1920,1080,3,60.5435,gpu_partition_buffer_layered
1,1920,1080,4,60.5477,gpu_partition_buffer_layered
1,1920,1080,5,60.5222,gpu_partition_buffer_layered
1,1920,1080,6,60.527,gpu_partition_buffer_layered
1,1920,1080,7,60.5611,gpu_partition_buffer_layered
1,1920,1080,8,60.5568,gpu_partition_buffer_layered
1,1920,1080,9,60.4805,gpu_partition_buffer_layered
5,320,180,0,1.94761,gpu_partition_buffer_layered
5,320,180,1,1.9462,gpu_partition_buffer_layered
5,320,180,2,2.00366,gpu_partition_buffer_layered
5,320,180,3,1.9616,gpu_partition_buffer_layered
5,320,180,4,1.95933,gpu_partition_buffer_layered
5,320,180,5,1.96057,gpu_partition_buffer_layered
5,320,180,6,1.96885,gpu_partition_buffer_layered
5,320,180,7,1.9583,gpu_partition_buffer_layered
5,320,180,8,1.99588,gpu_partition_buffer_layered
5,320,180,9,2.00274,gpu_partition_buffer_layered
5,640,360,0,7.1144,gpu_partition_buffer_layered
5,640,360,1,7.10551,gpu_partition_buffer_layered
5,640,360,2,8.99121,gpu_partition_buffer_layered
5,640,360,3,8.97331,gpu_partition_buffer_layered
5,640,360,4,8.93634,gpu_partition_buffer_layered
5,640,360,5,8.9681,gpu_partition_buffer_layered
5,640,360,6,8.97119,gpu_partition_buffer_layered
5,640,360,7,8.97625,gpu_partition_buffer_layered
5,640,360,8,8.96636,gpu_partition_buffer_layered
5,640,360,9,8.96521,gpu_partition_buffer_layered
5,1280,720,0,34.8388,gpu_partition_buffer_layered
5,1280,720,1,34.8675,gpu_partition_buffer_layered
5,1280,720,2,27.5074,gpu_partition_buffer_layered
5,1280,720,3,27.5021,gpu_partition_buffer_layered
5,1280,720,4,27.525,gpu_partition_buffer_layered
5,1280,720,5,27.5194,gpu_partition_buffer_layered
5,1280,720,6,27.4962,gpu_partition_buffer_layered
5,1280,720,7,27.5012,gpu_partition_buffer_layered
5,1280,720,8,27.5125,gpu_partition_buffer_layered
5,1280,720,9,27.5305,gpu_partition_buffer_layered
5,1920,1080,0,61.7118,gpu_partition_buffer_layered
5,1920,1080,1,61.3934,gpu_partition_buffer_layered
5,1920,1080,2,61.512,gpu_partition_buffer_layered
5,1920,1080,3,61.4565,gpu_partition_buffer_layered
5,1920,1080,4,61.3903,gpu_partition_buffer_layered
5,1920,1080,5,61.3971,gpu_partition_buffer_layered
5,1920,1080,6,61.5943,gpu_partition_buffer_layered
5,1920,1080,7,61.3616,gpu_partition_buffer_layered
5,1920,1080,8,61.4264,gpu_partition_buffer_layered
5,1920,1080,9,61.4061,gpu_partition_buffer_layered
10,320,180,0,2.03301,gpu_partition_buffer_layered
10,320,180,1,2.03378,gpu_partition_buffer_layered
10,320,180,2,2.01152,gpu_partition_buffer_layered
10,320,180,3,2.05123,gpu_partition_buffer_layered
10,320,180,4,1.99876,gpu_partition_buffer_layered
10,320,180,5,2.06503,gpu_partition_buffer_layered
10,320,180,6,2.06354,gpu_partition_buffer_layered
10,320,180,7,2.07,gpu_partition_buffer_layered
10,320,180,8,2.02636,gpu_partition_buffer_layered
10,320,180,9,2.16184,gpu_partition_buffer_layered
10,640,360,0,7.37384,gpu_partition_buffer_layered
10,640,360,1,7.31024,gpu_partition_buffer_layered
10,640,360,2,7.34241,gpu_partition_buffer_layered
10,640,360,3,9.28485,gpu_partition_buffer_layered
10,640,360,4,9.30987,gpu_partition_buffer_layered
10,640,360,5,9.25669,gpu_partition_buffer_layered
10,640,360,6,9.30797,gpu_partition_buffer_layered
10,640,360,7,9.32379,gpu_partition_buffer_layered
10,640,360,8,9.31066,gpu_partition_buffer_layered
10,640,360,9,9.30789,gpu_partition_buffer_layered
10,1280,720,0,36.2552,gpu_partition_buffer_layered
10,1280,720,1,28.3424,gpu_partition_buffer_layered
10,1280,720,2,28.3897,gpu_partition_buffer_layered
10,1280,720,3,28.3932,gpu_partition_buffer_layered
10,1280,720,4,28.3799,gpu_partition_buffer_layered
10,1280,720,5,28.3688,gpu_partition_buffer_layered
10,1280,720,6,28.4608,gpu_partition_buffer_layered
10,1280,720,7,28.3195,gpu_partition_buffer_layered
10,1280,720,8,28.3972,gpu_partition_buffer_layered
10,1280,720,9,28.4316,gpu_partition_buffer_layered
10,1920,1080,0,63.1357,gpu_partition_buffer_layered
10,1920,1080,1,63.1931,gpu_partition_buffer_layered
10,1920,1080,2,63.1821,gpu_partition_buffer_layered
10,1920,1080,3,63.2753,gpu_partition_buffer_layered
10,1920,1080,4,63.391,gpu_partition_buffer_layered
10,1920,1080,5,63.6213,gpu_partition_buffer_layered
10,1920,1080,6,63.2895,gpu_partition_buffer_layered
10,1920,1080,7,63.2757,gpu_partition_buffer_layered
10,1920,1080,8,63.2435,gpu_partition_buffer_layered
10,1920,1080,9,63.318,gpu_partition_buffer_layered
25,320,180,0,2.50322,gpu_partition_buffer_layered
25,320,180,1,2.47296,gpu_partition_buffer_layered
25,320,180,2,2.47516,gpu_partition_buffer_layered
25,320,180,3,2.47733,gpu_partition_buffer_layered
25,320,180,4,2.48699,gpu_partition_buffer_layered
25,320,180,5,2.47359,gpu_partition_buffer_layered
25,320,180,6,2.4675,gpu_partition_buffer_layered
25,320,180,7,2.46873,gpu_partition_buffer_layered
25,320,180,8,2.4694,gpu_partition_buffer_layered
25,320,180,9,2.46878,gpu_partition_buffer_layered
25,640,360,0,8.76447,gpu_partition_buffer_layered
25,640,360,1,8.77146,gpu_partition_buffer_layered
25,640,360,2,8.83651,gpu_partition_buffer_layered
25,640,360,3,11.3369,gpu_partition_buffer_layered
25,640,360,4,11.3266,gpu_partition_buffer_layered
25,640,360,5,11.3675,gpu_partition_buffer_layered
25,640,360,6,11.319,gpu_partition_buffer_layered
25,640,360,7,11.3709,gpu_partition_buffer_layered
25,640,360,8,11.3584,gpu_partition_buffer_layered
25,640,360,9,11.3547,gpu_partition_buffer_layered
25,1280,720,0,43.5209,gpu_partition_buffer_layered
25,1280,720,1,33.6122,gpu_partition_buffer_layered
25,1280,720,2,33.618,gpu_partition_buffer_layered
25,1280,720,3,33.6371,gpu_partition_buffer_layered
25,1280,720,4,33.6258,gpu_partition_buffer_layered
25,1280,720,5,33.6335,gpu_partition_buffer_layered
25,1280,720,6,33.6216,gpu_partition_buffer_layered
25,1280,720,7,33.6927,gpu_partition_buffer_layered
25,1280,720,8,33.6467,gpu_partition_buffer_layered
25,1280,720,9,33.6493,gpu_partition_buffer_layered
25,1920,1080,0,76.3298,gpu_partition_buffer_layered
25,1920,1080,1,75.6327,gpu_partition_buffer_layered
25,1920,1080,2,75.4266,gpu_partition_buffer_layered
25,1920,1080,3,74.8833,gpu_partition_buffer_layered
25,1920,1080,4,75.5421,gpu_partition_buffer_layered
25,1920,1080,5,76.0193,gpu_partition_buffer_layered
25,1920,1080,6,76.5341,gpu_partition_buffer_layered
25,1920,1080,7,76.3049,gpu_partition_buffer_layered
25,1920,1080,8,76.5327,gpu_partition_buffer_layered
25,1920,1080,9,76.5965,gpu_partition_buffer_layered
50,320,180,0,2.96122,gpu_partition_buffer_layered
50,320,180,1,2.95054,gpu_partition_buffer_layered
50,320,180,2,2.96535,gpu_partition_buffer_layered
50,320,180,3,2.97796,gpu_partition_buffer_layered
50,320,180,4,2.96086,gpu_partition_buffer_layered
50,320,180,5,2.96769,gpu_partition_buffer_layered
50,320,180,6,2.95302,gpu_partition_buffer_layered
50,320,180,7,2.97084,gpu_partition_buffer_layered
50,320,180,8,2.95594,gpu_partition_buffer_layered
50,320,180,9,2.98714,gpu_partition_buffer_layered
50,640,360,0,10.2726,gpu_partition_buffer_layered
50,640,360,1,11.9236,gpu_partition_buffer_layered
50,640,360,2,13.6575,gpu_partition_buffer_layered
50,640,360,3,13.4989,gpu_partition_buffer_layered
50,640,360,4,13.4755,gpu_partition_buffer_layered
50,640,360,5,13.4695,gpu_partition_buffer_layered
50,640,360,6,13.5535,gpu_partition_buffer_layered
50,640,360,7,13.4591,gpu_partition_buffer_layered
50,640,360,8,13.5208,gpu_partition_buffer_layered
50,640,360,9,13.4711,gpu_partition_buffer_layered
50,1280,720,0,50.9941,gpu_partition_buffer_layered
50,1280,720,1,50.1078,gpu_partition_buffer_layered
50,1280,720,2,38.9506,gpu_partition_buffer_layered
50,1280,720,3,39.068,gpu_partition_buffer_layered
50,1280,720,4,38.9201,gpu_partition_buffer_layered
50,1280,720,5,38.9553,gpu_partition_buffer_layered
50,1280,720,6,38.9944,gpu_partition_buffer_layered
50,1280,720,7,38.9447,gpu_partition_buffer_layered
50,1280,720,8,38.9104,gpu_partition_buffer_layered
50,1280,720,9,39.1351,gpu_partition_buffer_layered
50,1920,1080,0,88.8099,gpu_partition_buffer_layered
50,1920,1080,1,89.2907,gpu_partition_buffer_layered
50,1920,1080,2,89.6356,gpu_partition_buffer_layered
50,1920,1080,3,89.4127,gpu_partition_buffer_layered
50,1920,1080,4,87.7241,gpu_partition_buffer_layered
50,1920,1080,5,88.8475,gpu_partition_buffer_layered
